"EASTING" "NORTHING" "Emberiza_citrinella" "bio1" "bio2" "bio3" "bio4" "bio5" "bio6" "bio7" "bio8" "bio9" "bio10" "bio11" "bio12" "bio13" "bio14" "bio15" "bio16" "bio17" "bio18" "bio19"
255000 815000 0 55.1579666137695 67 32 4879.125 169.234786987305 -36.1425819396973 205.377380371094 5.85741662979126 74.413200378418 123.490028381348 -4.14258337020874 1350.44982910156 158.162826538086 74.7535629272461 25.0215282440186 448.690185546875 233.450744628906 270.317047119141 412.979187011719
255000 85000 0 85.3029556274414 59 32.1272277832031 4432.38330078125 186.214508056641 5.20403575897217 181.010482788086 41.4301872253418 127.83797454834 144.341735839844 32.5574150085449 1219.544921875 147.321182250977 70.5298690795898 25.9670333862305 419.951873779297 215.231567382812 227.617919921875 396.047302246094
255000 895000 1 72.9689178466797 65.1047134399414 35.595817565918 4207.4267578125 170.929275512695 -10.4825353622437 181.411819458008 51.517463684082 87.9114837646484 130.420379638672 22.00856590271 952.99267578125 100.911682128906 52.4174652099609 20.89528465271 298.091949462891 173.404388427734 215.45166015625 261.553588867188
255000 965000 0 76.9011001586914 62 37 3697.333984375 166.320877075195 1.32088184356689 165 58.9011039733887 86.9011001586914 126.32088470459 33.9011039733887 979.28564453125 106.518676757812 55.6791191101074 22.4197788238525 313.235137939453 172.617568969727 210.617568969727 275.654937744141
265000 1025000 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
265000 105000 1 98.9110488891602 60.4810371398926 33 4323.5703125 198.659072875977 18.6801128387451 179.978958129883 55.6801147460938 122.11937713623 156.39208984375 46.6801147460938 1071.732421875 126.033752441406 63.2309379577637 25 364.760314941406 192.95979309082 207.175750732422 337.889465332031
265000 145000 0 97.1131286621094 59.4705848693848 32 4494.4921875 198.717788696289 15.8108053207397 182.906982421875 51.8108062744141 123.10767364502 156.415451049805 42.8108062744141 1219.66931152344 144.230239868164 72.0410461425781 25 417.635589599609 218.42546081543 238.881973266602 378.252014160156
265000 225000 0 95.3000183105469 58.573657989502 32 4376.23681640625 191.766540527344 13.6855850219727 178.080947875977 51.6855850219727 123.512855529785 152.832901000977 41.6855850219727 1251.94641113281 149.134506225586 73.2632369995117 25 423.730743408203 226.718566894531 250.825698852539 375.319580078125
265000 595000 0 69.2910690307617 69 36.7252006530762 4347.97119140625 170.840667724609 -15.7000293731689 186.54069519043 24.291072845459 88.288688659668 126.556976318359 15.2999706268311 1440.45288085938 171.030181884766 81.1569442749023 26.7252006530762 485.749114990234 245.011520385742 275.288726806641 435.309997558594
265000 705000 1 78.607666015625 70 35.879768371582 4491.01611328125 184.44548034668 -8.86945724487305 193.31494140625 31.5647563934326 97.607666015625 138.359664916992 22.5647563934326 1316.79150390625 151.296859741211 70.6507797241211 25.7633399963379 436.220550537109 222.45246887207 258.777801513672 401.011657714844
265000 755000 0 56.0068893432617 69.023681640625 33 4863.8408203125 171.043350219727 -36.4767570495605 207.520111083984 6.5001859664917 75.4899063110352 123.53727722168 -3.97005343437195 1523.47607421875 182.879028320312 84.8030166625977 26.4702396392822 515.890502929688 259.979034423828 292.909240722656 482.490661621094
265000 795000 0 58.475170135498 68.7920837402344 32 5040.9443359375 177.059341430664 -37.1089935302734 214.168334960938 7.03711986541748 76.5135269165039 129.26725769043 -3.96287989616394 1289.93981933594 149.212188720703 70.8715515136719 24.3923854827881 426.604309082031 224.905349731445 260.512969970703 394.018920898438
265000 835000 1 68.8714447021484 68 32.5345115661621 4877.07958984375 183.438064575195 -23.4040775299072 206.842147827148 22.3831176757812 86.8714447021484 137.096618652344 9.47187519073486 943.921997070312 98.8817977905273 50.4684104919434 20.4104633331299 292.758544921875 173.906112670898 216.096084594727 260.041870117188
265000 915000 0 67.332145690918 64.9934921264648 36 4070.2958984375 164.316848754883 -13.93421459198 178.251068115234 47.323356628418 80.3279266357422 123.323356628418 19.0657844543457 958.103576660156 101.183296203613 54.6942176818848 20 297.2900390625 177.12629699707 218.394943237305 262.030181884766
265000 955000 0 75.2386169433594 63 37.047721862793 3717.9521484375 165.156951904297 -1.47265100479126 166.629592895508 58.2386131286621 86.2046737670898 125.156944274902 32.2386131286621 927.900695800781 100.69548034668 52.4682464599609 21.3226776123047 293.100219726562 166.504592895508 205.504592895508 256.052490234375
275000 195000 0 98.8314590454102 59.965518951416 32 4515.49658203125 200.479461669922 15.8314580917358 184.648010253906 52.9902114868164 118.672706604004 158.672698974609 42.9902114868164 1205.24816894531 140.88720703125 71.2030258178711 25 406.977416992188 217.733337402344 241.906890869141 361.7841796875
275000 275000 1 80.9288711547852 59.0889167785645 32.6326141357422 4337.8310546875 176.737045288086 -0.633374631404877 177.370422363281 37.0162696838379 123.930389404297 137.297775268555 27.0162715911865 1520.69738769531 192.726089477539 85.1770706176758 25.6511631011963 522.283447265625 270.618621826172 297.618621826172 470.390899658203
275000 315000 0 80.7192459106445 60 32.9674835205078 4370.99365234375 177.302688598633 -1.22774696350098 178.53044128418 37.4107780456543 123.99471282959 137.270172119141 26.4437808990479 1312.14526367188 159.082626342773 77.1302032470703 23.914478302002 440.124389648438 241.02961730957 264.997100830078 389.399871826172
275000 345000 0 76.7704696655273 60.1373023986816 33 4441.85009765625 176.555252075195 -4.75984764099121 181.31510925293 32.7463874816895 120.859367370605 134.907775878906 22.681568145752 1270.65734863281 151.013076782227 75.7397155761719 23.6474857330322 423.522613525391 234.523254394531 257.827362060547 373.268157958984
275000 35000 1 100.534355163574 61.4656448364258 35 4117.09130859375 197.46565246582 22.0687103271484 175.396942138672 59.5343551635742 140 154.53434753418 51.0687103271484 949.671752929688 113.534355163574 52.5343551635742 26.4656448364258 323.068695068359 166.53434753418 169.53434753418 314.534362792969
275000 385000 0 90.8992156982422 61.9496078491211 34 4264.51513671875 187.848831176758 8.94960880279541 178.899215698242 69.5809936523438 107.530601501465 146.53059387207 38.5809898376465 934.697509765625 108.458587646484 55.9388008117676 23 309.4765625 174.766006469727 202.397384643555 253.577331542969
275000 545000 0 81.3136978149414 69 37 4298.7255859375 182.156845092773 -1.84314918518066 184 58.1568489074707 100.313697814941 137.313705444336 28.1568508148193 1127.07873535156 125.372596740723 62.6862983703613 25 373.274627685547 195.529449462891 230.686294555664 321.431488037109
275000 625000 0 66.2076263427734 70 37 4338.181640625 170.083114624023 -17.7923736572266 187.87548828125 21.2076263427734 84.3496322631836 124.083106994629 13.2076263427734 1392.12756347656 160.377593994141 78.993278503418 24.6091957092285 457.748718261719 242.045455932617 277.111083984375 414.48193359375
275000 675000 0 80.4680633544922 71 37 4348.90625 183.927093505859 -4.91157674789429 188.838684082031 56.5110130310059 99.4316101074219 137.890655517578 26.5110149383545 1127.25573730469 121.801139831543 61.1483116149902 23.0429534912109 358.413909912109 198.290115356445 235.333068847656 322.634735107422
275000 75000 1 91.6767883300781 61.233699798584 33.0697975158691 4333.7939453125 193.14909362793 10.5128917694092 182.636199951172 47.5128898620605 134.14909362793 149.14909362793 39.7465896606445 1062.50122070312 126.82022857666 61.017261505127 25.1639003753662 361.744781494141 189.44938659668 196.379577636719 346.881927490234
275000 875000 1 77.9792938232422 67.8118438720703 35.2788696289062 4364.06005859375 180.997695922852 -8.55368232727051 189.551376342773 81.5310516357422 59.4341430664062 137.233413696289 24.7251873016357 739.999328613281 76.2667694091797 40.256420135498 18.663215637207 221.46794128418 141.67854309082 189.998260498047 183.321624755859
285000 125000 0 90.7881469726562 61.811450958252 32.280632019043 4482.31005859375 195.253753662109 7.97669219970703 187.277069091797 44.8533515930176 135.318969726562 150.318969726562 36.25732421875 1222.40563964844 146.256576538086 72.4280853271484 25 418.307708740234 220.030502319336 234.404037475586 388.502502441406
285000 175000 1 102.556671142578 61.9820594787598 32.9820594787598 4416.36669921875 204.26936340332 20.5275688171387 183.741790771484 57.5275688171387 119.650756835938 160.650756835938 48.5096244812012 1101.56616210938 124.459281921387 64.8247222900391 23.4104957580566 364.553131103516 201.380081176758 227.714431762695 323.124694824219
285000 255000 0 75.6150512695312 60.2994575500488 32 4590.78173828125 177.817092895508 -7.58699321746826 185.404083251953 28.4130077362061 122.615051269531 136.517639160156 19.4130077362061 1604.09875488281 205.178207397461 90.0355453491211 26.902587890625 557.800231933594 277.683929443359 302.085021972656 513.593994140625
285000 295000 0 76.1070938110352 60.9896965026855 32.9896965026855 4469.646484375 176.250595092773 -6.88420581817627 183.134796142578 29.972297668457 121.250595092773 135.105484008789 20.972297668457 1476.04711914062 185.368927001953 84.7748336791992 25.0119094848633 505.285919189453 263.063598632812 286.939117431641 457.691925048828
285000 325000 0 72.5715637207031 61.0020065307617 32.9930076599121 4512.80859375 173.355621337891 -10.4374332427979 183.793060302734 25.7924976348877 117.571563720703 131.569564819336 16.7924976348877 1368.50146484375 166.814437866211 81.41943359375 23.777063369751 460.152526855469 250.040344238281 272.580474853516 411.940612792969
285000 365000 0 81.939323425293 62 33.1618804931641 4418.6298828125 182.004608154297 -1.42301297187805 183.427612304688 50.0779838562012 109.443580627441 139.328369140625 27.1879405975342 1079.03442382812 124.074722290039 66.6000137329102 22.1618824005127 353.818267822266 204.486145019531 227.496002197266 303.287719726562
285000 45000 1 98.9781188964844 62 34 4216.712890625 199.109909057617 19.7364253997803 179.373474121094 56.7364273071289 139.978118896484 154.978118896484 48.8463287353516 924.406066894531 109.670288085938 51.8900947570801 25.8682136535645 312.900970458984 164.692169189453 166.714050292969 304.120758056641
285000 565000 0 82.6028213500977 69.9330902099609 37 4287.56396484375 183.698577880859 -1.23451673984528 184.933090209961 58.7654838562012 100.758399963379 138.602828979492 28.7654838562012 1122.5546875 123.066436767578 61.4113464355469 24.0739936828613 365.744934082031 196.021286010742 233.844451904297 319.891296386719
285000 725000 1 70.3762969970703 71.6615905761719 35.323184967041 4674.88232421875 181.350982666016 -19.5849876403809 200.935958862305 21.7534198760986 89.4555587768555 133.933303833008 12.4150123596191 1139.05932617188 127.678024291992 62.9258842468262 22.5164699554443 366.082885742188 204.754806518555 236.44172668457 338.024627685547
285000 775000 0 49.020191192627 70.2742309570312 32.8928718566895 4927.31103515625 167.16780090332 -44.6758689880371 211.843673706055 -0.635392904281616 66.2944183349609 117.401550292969 -11.6353931427002 1305.41918945312 149.801788330078 74.6968536376953 23.1071281433105 427.212097167969 235.751892089844 266.066589355469 398.953826904297
285000 935000 0 71.9021148681641 65 37 3838.92065429688 163.97981262207 -8.13345050811768 172.113250732422 52.9021148681641 83.8463516235352 122.99781036377 25.8643608093262 855.440307617188 91.1360855102539 49.0223808288574 19.0557594299316 261.466217041016 160.142654418945 202.363052368164 227.468399047852
295000 205000 0 84.0531616210938 62.164737701416 31.3981838226318 4797.59765625 193.05712890625 -1.18425500392914 194.24137878418 34.9804801940918 134.05712890625 148.290573120117 25.9804821014404 1367.25 164.154113769531 80.8014831542969 24.2334461212158 462.378082275391 246.45378112793 267.614532470703 422.688171386719
295000 535000 0 83.3678131103516 69.456169128418 36.4561653137207 4415.60546875 187.261856079102 -1.17727386951447 188.43913269043 58.5304222106934 102.891555786133 141.341613769531 27.9865875244141 1028.15649414062 111.339881896973 57.1912994384766 22.5700397491455 328.081207275391 187.061630249023 229.782043457031 277.392425537109
295000 615000 0 65.9790267944336 71 37 4285.9853515625 169.979019165039 -17.7393665313721 187.718383789062 21.7623977661133 82.9790267944336 122.185882568359 13.2606334686279 1331.29699707031 150.689727783203 77.42138671875 22.9119453430176 430.624755859375 237.961578369141 272.561157226562 394.570922851562
295000 645000 0 74.3468322753906 72 38 4291.73486328125 178.786529541016 -10.0705337524414 188.857055664062 51.3468322753906 92.3468322753906 131.346832275391 21.9294662475586 1095.35168457031 115.943748474121 62.284008026123 20.8154220581055 341.843994140625 201.22119140625 237.49560546875 306.516448974609
295000 695000 1 80.4784317016602 72.8940963745117 36.8940963745117 4448.60791015625 186.878784179688 -6.93978834152222 193.818572998047 52.363697052002 100.372528076172 139.745330810547 25.1936588287354 921.477355957031 97.1098480224609 50.9477386474609 19.899486541748 281.805419921875 173.198135375977 207.51301574707 252.127410888672
295000 815000 1 62.6756439208984 70.3967514038086 30.6826152801514 5211.89404296875 188.288238525391 -35.7771072387695 224.065353393555 10.9370260238647 78.6756439208984 136.931167602539 -1.02329134941101 907.075622558594 94.7736129760742 50.8786468505859 17.9603176116943 275.306823730469 174.638244628906 210.569351196289 250.885589599609
295000 845000 0 69.7687683105469 70 33.4550552368164 4794.8984375 184.366592407227 -22.8561935424805 207.222793579102 61.9893760681152 52.4824867248535 135.95947265625 10.9851875305176 778.166076660156 77.9827270507812 43.8241081237793 16.5350780487061 226.161102294922 154.366592407227 198.917510986328 197.858673095703
295000 885000 1 80 69 37 4110.89990234375 179 -5 184 114 46 135 30 676 72.5787887573242 38 18 202.57878112793 129 182.57878112793 160.42121887207
295000 95000 0 96.7244262695312 63.2755699157715 33 4382.2373046875 201.698715209961 13.0995035171509 188.599212646484 51.0995025634766 141.349349975586 155.349349975586 43.6585388183594 878.507751464844 100.749404907227 52.558292388916 22.7244300842285 289.740600585938 165.373580932617 170.281234741211 277.182312011719
295000 965000 1 74.3546676635742 63 38 3564.96533203125 162.177337646484 -1.82266688346863 164 59 84.3546676635742 121.354667663574 32.1773338317871 850.645324707031 93 48 21 266 153.822662353516 195 230.822662353516
305000 185000 0 96.6115036010742 64.039794921875 32.829719543457 4700.60302734375 204.57551574707 11.3946514129639 193.180862426758 48.231143951416 116.365440368652 158.535720825195 39.2709350585938 1106.54895019531 123.991409301758 67.4791946411133 21.966983795166 359.349426269531 206.82926940918 230.807571411133 322.625518798828
305000 265000 0 83.1116027832031 63 32.8442649841309 4629.4931640625 187.243026733398 -1.88839399814606 189.131423950195 34.4926986694336 130.886245727539 144.0419921875 26.1116065979004 1310.16015625 161.771530151367 74.9908599853516 24.4054050445557 446.3447265625 233.98503112793 251.59147644043 412.095062255859
305000 315000 0 80.2893447875977 63.6031837463379 33.6031837463379 4529.91650390625 182.365249633789 -4.50513648986816 186.870391845703 33.2893447875977 126.570777893066 139.686157226562 24.0980472564697 1137.1787109375 134.061416625977 70.1611633300781 21.3968162536621 374.381286621094 217.238510131836 233.711227416992 333.641357421875
305000 385000 0 92.3528366088867 64.8322830200195 34 4374.4365234375 192.185119628906 6.52055072784424 185.664566040039 90.7127685546875 62.252799987793 149.352828979492 38.260383605957 796.613098144531 91.9217834472656 47.0922393798828 21.3844757080078 255.028259277344 152.351974487305 185.927047729492 198.901214599609
305000 595000 0 76.389289855957 71.552848815918 37.8299865722656 4247.09521484375 179.216644287109 -6.61071300506592 185.827362060547 39.5848999023438 93.6664199829102 131.836441040039 24.0466384887695 1192.98937988281 131.285736083984 67.7807235717773 21.4471473693848 378.273223876953 214.623138427734 254.178619384766 345.523620605469
305000 635000 0 70.7686157226562 72.2691955566406 37.6917877197266 4262.72705078125 175.465957641602 -13.842248916626 189.308212280273 41.4970245361328 87.7686157226562 126.888557434082 18.157751083374 1135.22802734375 120.787498474121 66.6859664916992 19.9190788269043 353.641632080078 211.289535522461 246.993911743164 319.338989257812
305000 745000 0 70.5299377441406 72.4162902832031 35.4162864685059 4631.587890625 181.20198059082 -20.0537776947021 201.255767822266 22.4492130279541 89.9462203979492 132.654830932617 12.9020547866821 911.948120117188 99.6231842041016 51.456470489502 19.0807228088379 279.694519042969 174.744812011719 203.241821289062 258.074249267578
305000 75000 0 95.7737655639648 64 33 4428.58349609375 201.773773193359 10.7737684249878 191 48.7737693786621 140.38688659668 154.773773193359 41.7737693786621 854.167236328125 99.4524612426758 50.6131172180176 23 280.744262695312 160.45246887207 162.839340209961 273.744262695312
305000 795000 0 45.075439453125 70 33.6956787109375 4735.49951171875 158.70378112793 -46.924560546875 205.628341674805 -2.87952327728271 61.1598815917969 109.703788757324 -13.8795232772827 1183.95727539062 131.671691894531 71.2091827392578 20.3043231964111 377.561553955078 223.227188110352 251.531509399414 352.341674804688
305000 915000 0 68.5259170532227 66.131477355957 37.1314811706543 3894.50561523438 164.262954711914 -13.4740810394287 177.737045288086 49.5259170532227 80.5259170532227 120.394439697266 21.5259189605713 827.13525390625 86.6055603027344 47.7370414733887 18 245.553726196289 159.079635620117 205.211120605469 215.290771484375
315000 105000 1 88.3289108276367 65 33 4531.62646484375 197.32585144043 3.88805937767029 193.437789916992 41.8880577087402 133.888061523438 149.327972412109 33.8889961242676 980.390869140625 111.464729309082 60.2314300537109 22 321.277313232422 188.253189086914 193.812347412109 305.601989746094
315000 145000 1 96.1535491943359 65.7740783691406 34.8744430541992 4407.37353515625 201.401031494141 14.1427631378174 187.258270263672 51.1427612304688 113.164329528809 154.501403808594 43.1283531188965 964.335815429688 104.252349853516 58.0759963989258 19.3514747619629 305.957366943359 184.525039672852 204.800521850586 279.842590332031
315000 225000 1 86.0364227294922 64.6528244018555 32 4819.0537109375 197.010025024414 -0.963578104972839 197.973602294922 36.2114601135254 136.532241821289 150.532241821289 27.5406017303467 1191.81689453125 140.200393676758 70.8455505371094 22.6763172149658 395.421020507812 220.998962402344 236.693313598633 364.554534912109
315000 345000 0 77.044792175293 64.2854385375977 33.6046180725098 4510.564453125 179.801818847656 -8.55982780456543 188.36164855957 38.0666618347168 106.40096282959 136.121002197266 21.0447902679443 1053.84509277344 119.793571472168 67.955207824707 19.3953838348389 337.804718017578 211.057312011719 225.613922119141 295.196807861328
315000 465000 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
315000 505000 1 72.6665649414062 68.8303451538086 35 4518.09326171875 178.593658447266 -13.6340179443359 192.227676391602 35.2543411254883 92.1368026733398 131.666564941406 16.3659820556641 1196.35131835938 131.872222900391 70.7173767089844 22.0729103088379 384.640411376953 219.888671875 258.275543212891 336.433624267578
315000 555000 1 87 71.0524368286133 37.0524368286133 4388.33154296875 191.492767333984 1.46969103813171 190.023071289062 90.9111480712891 107.49275970459 144.820022583008 32.4696922302246 956.220886230469 102.341743469238 52.5447845458984 20.9475612640381 298.21337890625 178.142013549805 224.255065917969 250.103210449219
315000 675000 0 85.1101684570312 74 38 4255.703125 189.996337890625 -0.0804063156247139 190.076751708984 94.3803482055664 51.1101684570312 140.996337890625 33.0590019226074 715.247741699219 72.5781097412109 41.886173248291 16.9744186401367 214.009490966797 138.376037597656 182.721176147461 172.858581542969
315000 715000 1 79.3203887939453 73.6563034057617 36.9932022094727 4469.48046875 186.993743896484 -9.67960834503174 196.673355102539 63.6073722839355 80.9777374267578 138.330642700195 23.3203907012939 778.434997558594 78.7273025512695 45.6796073913574 16.0102519989014 226.508117675781 156.386077880859 187.71272277832 204.504776000977
315000 825000 0 61.2229804992676 71 34.6357345581055 4569.39990234375 171.488433837891 -29.6717586517334 201.160186767578 15.3282413482666 77.2229766845703 123.488433837891 4.87764692306519 894.069030761719 90.633918762207 52.9621620178223 16.3642635345459 266.958526611328 177.356002807617 214.227630615234 243.594268798828
315000 865000 0 80.3858795166016 70 36.191780090332 4294.634765625 183.119750976562 -8.73012161254883 191.849868774414 127.654083251953 45.2698783874512 137.310104370117 26.9620990753174 686.400695800781 77.0720291137695 39.1880264282227 18.1917781829834 204.44807434082 129.180511474609 194.214645385742 162.324569702148
315000 955000 1 73.1990203857422 64.0073394775391 38.2063598632812 3561.70288085938 161.800979614258 -3.6019549369812 165.402938842773 57.3980445861816 84 119.802803039551 30.3980445861816 828.179443359375 90.3980484008789 47.1990242004395 20.1990222930908 255.9951171875 150.800979614258 193.402938842773 222.78141784668
315000 995000 0 73 61 39 3245 153 -1 154 60 79 115 34 919 104 50 24 300 157 224 238
325000 135000 1 95.4138946533203 67.5096817016602 34.8124198913574 4502.7041015625 203.649261474609 11.7166337966919 191.932632446289 49.4138984680176 113.41389465332 155.531585693359 40.9042129516602 914.195373535156 98.7972640991211 55.6534767150879 18.4903144836426 288.735809326172 179.027572631836 195.652420043945 265.925903320312
325000 165000 0 98.5771408081055 67.5771408081055 35 4475.50439453125 206.137023925781 15 191.137023925781 53 116.696907043457 158.137023925781 44 901.981567382812 95.8284683227539 54.4056053161621 18 280.925506591797 176.793960571289 197.93098449707 255.365631103516
325000 205000 0 85.4445343017578 66.2488174438477 32.4492797851562 4880.61328125 198.631256103516 -2.35499882698059 200.986251831055 34.2578201293945 135.83171081543 150.83171081543 26.0942802429199 1153.37744140625 132.786270141602 69.6269912719727 20.7511863708496 377.068328857422 218.523696899414 232.346420288086 347.681121826172
325000 295000 1 84.4402770996094 65.2105560302734 33.2673416137695 4579.861328125 189.563751220703 -2.57486963272095 192.138626098633 36.4819183349609 129.765411376953 144.635681152344 27.4819183349609 958.217590332031 107.403282165527 61.8864250183105 18.7175140380859 304.266632080078 193.122024536133 203.757705688477 274.4052734375
325000 375000 0 91.747688293457 65.99658203125 34.99658203125 4314.849609375 191.059051513672 4.75110769271851 186.307952880859 90.1057052612305 55.7397117614746 148.059051513672 39.4203681945801 769.103515625 85.5285491943359 46.5864677429199 19.6920490264893 240.03450012207 147.382141113281 186.930877685547 186.953796386719
325000 485000 1 82.5184555053711 69 35 4601.216796875 189.039169311523 -5.77397203445435 194.813140869141 56.5184555053711 103.331596374512 142.477310180664 24.5184555053711 1060.59375 114.255516052246 61.4413909912109 22.1457195281982 339.85009765625 197.218612670898 239.405471801758 283.60107421875
325000 565000 0 86.4379959106445 72 37.1873359680176 4404.47021484375 191.672058105469 0.470213830471039 191.201843261719 85.6628494262695 88.3669891357422 143.78044128418 31.2828788757324 934.00390625 97.0959777832031 52.6236724853516 19.8126659393311 286.90673828125 177.722412109375 225.983825683594 239.782196044922
325000 645000 1 71.1575927734375 73 37 4335.955078125 178.485931396484 -16.0065784454346 194.49250793457 41.9196472167969 88.3217620849609 128.321762084961 17.1266822814941 1018.46820068359 103.965034484863 62.4072341918945 17.1573657989502 306.408752441406 198.795501708984 234.207443237305 275.597015380859
325000 765000 0 59.9773025512695 72.2537231445312 36.1917533874512 4457.44482421875 166.657516479492 -30.0226974487305 196.680221557617 13.9773015975952 78.2310256958008 118.657516479492 3.97730159759521 946.288208007812 102.558242797852 57.4681739807129 17.8082447052002 289.368530273438 186.227661132812 212.609405517578 269.813995361328
325000 845000 1 70.9591217041016 70.3366775512695 36.1719551086426 4303.0947265625 174.484573364258 -16.9102420806885 191.394821166992 59.0559463500977 35.6224479675293 128.319854736328 18.4264335632324 797.953918457031 81.3920211791992 47.8521003723145 16 228.752319335938 159.72102355957 208.447372436523 203.541839599609
325000 935000 1 72.6839981079102 64.9916687011719 38 3643.97192382812 163.684005737305 -6.24157905578613 169.925582885742 55.5917930603027 83.6923294067383 120.508506774902 27.7500896453857 809.269409179688 87.4998245239258 47.1321792602539 19.0083312988281 246.206237792969 151.247695922852 195.425399780273 214.206237792969
335000 1015000 0 71.8097763061523 59.2947998046875 38.104076385498 3249.56518554688 151.927108764648 -0.454338937997818 152.381439208984 45.4558448791504 78.7363815307617 115.000503540039 33.5883750915527 979.571105957031 112.760665893555 51.5277328491211 26.7052021026611 328.736328125 162.245681762695 229.2763671875 260.239288330078
335000 1055000 0 74.8944091796875 57.0227584838867 38 3193.99951171875 152.935119628906 5.37165117263794 147.563461303711 61.8068351745605 80.8440170288086 116.917167663574 37.424446105957 1005.84826660156 117.03003692627 51 28.9268493652344 343.067352294922 162.605590820312 229.158386230469 271.090118408203
335000 245000 1 92.7897109985352 67.0960845947266 34 4627.875 200.438949584961 5.78971195220947 194.64924621582 43.8857955932617 139.301910400391 153.409561157227 35.5131301879883 870.703308105469 94.7541351318359 55.1063194274902 17.9039173126221 272.595428466797 176.938812255859 184.77604675293 250.31884765625
335000 325000 1 88.0322799682617 66.9086990356445 34.9086990356445 4496.05810546875 191.617782592773 1.03228318691254 190.585494995117 64.0322799682617 53.6177787780762 146.709075927734 32.032283782959 784.485900878906 82.7474212646484 50.150318145752 16.0913009643555 236.150955200195 160.663055419922 184.270248413086 204.028259277344
335000 405000 1 92.0487060546875 67.9860305786133 35.0347366333008 4464.1162109375 194.224151611328 5.32156133651733 188.902587890625 98.7758560180664 56.3215599060059 150.23811340332 36.132152557373 839.994995117188 89.3289337158203 49.4123802185059 20.2381172180176 262.553863525391 155.153701782227 209.413162231445 203.860275268555
335000 455000 0 88.5866241455078 68.5866241455078 34.5866279602051 4672.466796875 195.614761352539 -1.21198761463165 196.826751708984 75.4012145996094 65.2776260375977 149 29.2013854980469 978.190734863281 104.978797912598 57.1907844543457 22 311.540557861328 184.158981323242 231.141448974609 248.328567504883
335000 535000 0 71.1887588500977 70.3653793334961 35.9885520935059 4526.607421875 178.219131469727 -15.5534505844116 193.772583007812 22.8119297027588 91.5541381835938 129.614898681641 14.2076864242554 1161.3154296875 125.45662689209 68.7036590576172 21 367.708038330078 215.972213745117 256.068359375 325.666229248047
335000 605000 0 68.5899963378906 72.0958557128906 36.9103698730469 4364.3759765625 176.292251586914 -17.2018890380859 193.494140625 23.4045143127441 87.2922592163086 126.196403503418 14.4045152664185 1198.93701171875 132.17317199707 73.4264068603516 18.8145141601562 375.851470947266 227.375061035156 263.166961669922 346.576354980469
335000 695000 1 84.0834350585938 74 37.7809524536133 4361.4345703125 190.302490234375 -3.91656255722046 194.219055175781 118.083435058594 50.083438873291 141.302490234375 29.0834369659424 670.757385253906 66.4942016601562 41.6975135803223 14.7966899871826 196.610565185547 131.439544677734 175.247833251953 161.443695068359
335000 735000 1 76.0574417114258 73.5703735351562 37 4425.23486328125 182.677581787109 -13.0436725616455 195.721252441406 67.1174392700195 42.1468467712402 134.677581787109 20.5764675140381 750.970397949219 77.004035949707 46.4514579772949 14.6201410293579 216.190902709961 154.097473144531 183.455490112305 199.141143798828
335000 805000 0 56.4371223449707 71 36.0449638366699 4337.23974609375 160.766479492188 -31.5485076904297 192.314987182617 12.4820871353149 73.4065322875977 113.81143951416 3.45149278640747 958.309997558594 99.7267456054688 59.2641181945801 16 289.597076416016 190.706466674805 222.573196411133 267.597076416016
335000 95000 1 92.4173202514648 67.427001953125 34 4570.57373046875 203.137313842773 7.41732025146484 195.720001220703 46.198974609375 110.137321472168 154.137313842773 37.6259803771973 871.220458984375 97.7156753540039 53.6443328857422 20.2799987792969 281.085357666016 170.591354370117 176.966384887695 267.355682373047
335000 965000 0 73.6821594238281 62.9775924682617 38 3471.99633789062 160.752655029297 -1.97759091854095 162.730255126953 52.7684059143066 84 119.048095703125 30.951904296875 849.426208496094 95.7285995483398 48.3659362792969 22.3178424835205 270.824737548828 148.754287719727 189 235.802337646484
345000 1035000 0 74.831298828125 58 38 3280.66650390625 154.699554443359 3.83130216598511 150.868240356445 45.9815254211426 80.9542694091797 117.95426940918 35.9064140319824 997.881652832031 116.07511138916 51.0092353820801 28 339.243804931641 162.168701171875 229.234573364258 268.243804931641
345000 155000 0 92.8788986206055 69.0024566650391 34.0024070739746 4660.9306640625 205.915588378906 6.89715385437012 199.018432617188 44.8788528442383 112.878852844238 155.897201538086 36.8812637329102 907.899658203125 98.1247253417969 56.0794563293457 17.9975471496582 283.326416015625 183.204223632812 200.135711669922 258.352111816406
345000 385000 0 94.1919860839844 68.4570388793945 36 4290.16796875 193.214660644531 7 186.214660644531 73.0833892822266 57.6490249633789 149.191986083984 41.1919860839844 837.973510742188 87.0627517700195 49.9062881469727 18 255.238662719727 157.451293945312 212.519317626953 210.885177612305
345000 475000 0 87.9823989868164 70 35 4605.15673828125 194.304809570312 -1.01759827136993 195.322402954102 61.9824028015137 108.982398986816 147.609603881836 29.1635704040527 1096.4306640625 120.768402099609 63.9267578125 22.5140285491943 352.040374755859 203.740341186523 250.417938232422 294.604797363281
345000 635000 1 73.0055236816406 73 35 4554.98681640625 186.00422668457 -17.994478225708 203.99870300293 43.6196212768555 94.0097503662109 133.009750366211 15.0097494125366 927.721069335938 92.9103622436523 59.2188987731934 15.2328767776489 272.958465576172 187.895095825195 222.134780883789 242.195556640625
